timestamp,energy_kwh,temp_c
2024-01-04 17:00:00+00:00,43.25691448375912,41.01593900822697
2024-01-04 18:00:00+00:00,41.345887836650256,39.94195773445875
2024-01-04 19:00:00+00:00,39.92154842847332,41.770544603864096
2024-01-04 20:00:00+00:00,34.125418290757075,39.69330307573012
2024-01-04 21:00:00+00:00,31.432015362735804,39.936040548147716
2024-01-04 22:00:00+00:00,34.06170293879946,38.10183888539745
2024-01-04 23:00:00+00:00,31.859978683810546,39.992148786946494
2024-01-05 00:00:00+00:00,33.60110700498658,40.44040029046136
2024-01-05 01:00:00+00:00,29.700878075235316,38.09095854678538
2024-01-05 02:00:00+00:00,30.743749205630063,40.11466225588151
2024-01-05 03:00:00+00:00,33.05757022780509,41.466627500192075
2024-01-05 04:00:00+00:00,30.441517974383096,42.17818314500782
2024-01-05 05:00:00+00:00,35.50834476799309,44.16285119074751
2024-01-05 06:00:00+00:00,34.93889735442785,43.30420182042303
2024-01-05 07:00:00+00:00,35.6813642481525,44.96394943704005
2024-01-05 08:00:00+00:00,42.484020106054416,45.84630212970978
2024-01-05 09:00:00+00:00,44.15038865761793,45.716555486403344
2024-01-05 10:00:00+00:00,44.19355837740353,44.67560150259117
2024-01-05 11:00:00+00:00,44.827178049125855,46.31081661025482
2024-01-05 12:00:00+00:00,45.35398329138556,45.549537746337734
2024-01-05 13:00:00+00:00,42.92268826060722,44.59582093555019
2024-01-05 14:00:00+00:00,43.62547885191796,47.09232156391695
2024-01-05 15:00:00+00:00,42.07332457295574,43.665855560316906
2024-01-05 16:00:00+00:00,39.871112657420376,41.485849912714144
2024-01-05 17:00:00+00:00,40.19954742632784,38.754760934009305
2024-01-05 18:00:00+00:00,42.07996209903609,43.09046464334335
2024-01-05 19:00:00+00:00,41.11427031821376,40.90060875008159
2024-01-05 20:00:00+00:00,36.87613711894513,40.20989046443175
2024-01-05 21:00:00+00:00,36.58186512379597,39.35210012071704
2024-01-05 22:00:00+00:00,37.34488745748933,42.02932736210431
2024-01-05 23:00:00+00:00,34.34839854407186,38.465876954345696
2024-01-06 00:00:00+00:00,31.277493389820997,38.79273583108657
2024-01-06 01:00:00+00:00,31.005667568052345,40.174049036575084
2024-01-06 02:00:00+00:00,29.29046500556886,41.180665299602786
2024-01-06 03:00:00+00:00,29.059678573655656,40.539912966328934
2024-01-06 04:00:00+00:00,30.906422599899805,43.5516335743852
2024-01-06 05:00:00+00:00,32.82588167625598,44.82718670497799
2024-01-06 06:00:00+00:00,33.38241064101173,46.00615373248149
2024-01-06 07:00:00+00:00,35.32359577785914,46.539411170218884
2024-01-06 08:00:00+00:00,36.42667850852397,45.78689468524167
2024-01-06 09:00:00+00:00,41.30937106809741,46.17232924747609
2024-01-06 10:00:00+00:00,41.552789905133714,45.00473074726295
2024-01-06 11:00:00+00:00,43.21457498697973,45.74260388808586
2024-01-06 12:00:00+00:00,39.475295573580546,44.219152729186085
2024-01-06 13:00:00+00:00,42.076911950863696,44.673183915638084
2024-01-06 14:00:00+00:00,43.03304628195233,44.815881120626536
2024-01-06 15:00:00+00:00,37.52421298890066,42.38501498903559
2024-01-06 16:00:00+00:00,38.6225708091499,41.48616606262058
2024-01-06 17:00:00+00:00,40.83508567829654,42.749001612358924
2024-01-06 18:00:00+00:00,36.984099999983826,39.736515280028755
2024-01-06 19:00:00+00:00,40.159013556565704,41.1325344839891
2024-01-06 20:00:00+00:00,34.87412932591037,39.0632184224265
2024-01-06 21:00:00+00:00,33.27808987674209,36.93387989759354
2024-01-06 22:00:00+00:00,32.71008946443809,39.494221022643686
2024-01-06 23:00:00+00:00,28.70360485435543,38.49696997154376
2024-01-07 00:00:00+00:00,28.20325520532617,39.88275749799362
2024-01-07 01:00:00+00:00,30.17980479891686,41.127780816029826
2024-01-07 02:00:00+00:00,30.25822002998904,39.098149729930256
2024-01-07 03:00:00+00:00,33.01424681157602,41.31827158085923
2024-01-07 04:00:00+00:00,31.88852633902004,43.164199401277756
2024-01-07 05:00:00+00:00,32.11402532480773,44.21033793912713
2024-01-07 06:00:00+00:00,34.70257261062131,45.04448581556555
2024-01-07 07:00:00+00:00,34.46561153697868,45.38117587623043
2024-01-07 08:00:00+00:00,42.763979364589474,47.08954012378569
2024-01-07 09:00:00+00:00,42.5701099560207,45.76005529331309
2024-01-07 10:00:00+00:00,41.73351902419909,47.38604961011315
2024-01-07 11:00:00+00:00,43.783786306166434,46.19090601257909
2024-01-07 12:00:00+00:00,39.70173507218123,44.770583922586454
2024-01-07 13:00:00+00:00,40.829421105940995,45.068220864243095
2024-01-07 14:00:00+00:00,37.84026025380539,44.06251372018275
2024-01-07 15:00:00+00:00,39.67903044031119,41.53568612158803
2024-01-07 16:00:00+00:00,38.5188492302923,43.706146803002355
2024-01-07 17:00:00+00:00,37.99955202670515,42.033046653799694
2024-01-07 18:00:00+00:00,37.34077362951053,41.13236377621541
2024-01-07 19:00:00+00:00,39.92630827812642,40.15887037539979
2024-01-07 20:00:00+00:00,32.5862661332449,40.41570955847252
2024-01-07 21:00:00+00:00,34.746746730516264,40.041537153297135
2024-01-07 22:00:00+00:00,37.421985290754755,40.93757130957667
2024-01-07 23:00:00+00:00,29.660314401966733,41.012966779259806
2024-01-08 00:00:00+00:00,32.323301319811684,39.17745067168442
2024-01-08 01:00:00+00:00,31.09709993171252,40.2721619730992
2024-01-08 02:00:00+00:00,34.64538452140062,40.06600165907834
2024-01-08 03:00:00+00:00,33.14041044312058,40.586633698417884
2024-01-08 04:00:00+00:00,35.813994277373375,43.402025243282125
2024-01-08 05:00:00+00:00,38.3903495640435,44.65440211234798
2024-01-08 06:00:00+00:00,35.90201843884986,43.62747834370152
2024-01-08 07:00:00+00:00,40.528710644745715,46.456761502082664
2024-01-08 08:00:00+00:00,44.422317640187885,46.638964683690105
2024-01-08 09:00:00+00:00,41.5233313115739,45.77742689675539
2024-01-08 10:00:00+00:00,43.96542352207086,44.660194535485864
2024-01-08 11:00:00+00:00,45.55918311777312,45.86504277081218
2024-01-08 12:00:00+00:00,44.33084875233933,46.23255676173096
2024-01-08 13:00:00+00:00,41.97894163334594,46.64474083017819
2024-01-08 14:00:00+00:00,43.723220977978805,44.04740500388639
2024-01-08 15:00:00+00:00,38.51747408161771,41.23062479539266
2024-01-08 16:00:00+00:00,39.68708984880497,41.371767366613454
2024-01-08 17:00:00+00:00,39.79921879773893,42.811117718145454
2024-01-08 18:00:00+00:00,41.36772625331259,40.9609547076972
2024-01-08 19:00:00+00:00,45.937544831592824,41.13432243618613
2024-01-08 20:00:00+00:00,33.34009028384248,39.081049363865596
2024-01-08 21:00:00+00:00,35.631786785718184,40.50106917732951
2024-01-08 22:00:00+00:00,36.00745699824029,39.672878338629744
2024-01-08 23:00:00+00:00,35.17923196779203,40.87911148684409
2024-01-09 00:00:00+00:00,30.55570194825518,39.51573985090067
2024-01-09 01:00:00+00:00,31.612527429864674,39.15498900135534
2024-01-09 02:00:00+00:00,32.02652291616306,41.41995243013075
2024-01-09 03:00:00+00:00,33.085091610048394,41.09511003663236
2024-01-09 04:00:00+00:00,40.374757290596044,44.093538875418425
2024-01-09 05:00:00+00:00,37.58315549429545,44.03637401589096
2024-01-09 06:00:00+00:00,37.32949317270592,42.59596990942396
2024-01-09 07:00:00+00:00,38.24253263336016,45.84120026742562
2024-01-09 08:00:00+00:00,45.188643398250186,45.87103201430414
2024-01-09 09:00:00+00:00,45.53382062103857,47.90943031777672
2024-01-09 10:00:00+00:00,40.612831709911255,46.18180808982107
2024-01-09 11:00:00+00:00,42.26659338843334,45.66569978383963
2024-01-09 12:00:00+00:00,41.548431757036155,42.89531320145581
2024-01-09 13:00:00+00:00,41.12440067164364,44.26504427859284
2024-01-09 14:00:00+00:00,42.18222806664064,43.436299797373344
2024-01-09 15:00:00+00:00,40.99777847040051,41.12709319805993
2024-01-09 16:00:00+00:00,44.93826601928828,43.23914801892709
2024-01-09 17:00:00+00:00,41.33967644365131,41.259419303457825
2024-01-09 18:00:00+00:00,41.09462021267805,38.50833888022772
2024-01-09 19:00:00+00:00,42.35526484320099,41.24887548674843
2024-01-09 20:00:00+00:00,36.82528687797427,40.29196267754162
2024-01-09 21:00:00+00:00,38.72284078070142,40.62121055798636
2024-01-09 22:00:00+00:00,30.399882478381546,37.71345892056523
2024-01-09 23:00:00+00:00,34.2135676615971,40.49812272039207
2024-01-10 00:00:00+00:00,33.868940347158095,40.09278914570531
2024-01-10 01:00:00+00:00,31.44793580076169,39.18189237476731
2024-01-10 02:00:00+00:00,34.585859127377,42.85426846436687
2024-01-10 03:00:00+00:00,35.3079391082146,41.70062426470645
2024-01-10 04:00:00+00:00,35.87533332379737,44.66748109325397
2024-01-10 05:00:00+00:00,38.64438345096075,43.81904704277473
2024-01-10 06:00:00+00:00,35.142148763922656,45.94850930248051
2024-01-10 07:00:00+00:00,38.22863853592772,44.69051344119882
2024-01-10 08:00:00+00:00,40.458986912028124,46.02166298429148
2024-01-10 09:00:00+00:00,45.22628973288297,47.40791783171435
2024-01-10 10:00:00+00:00,46.29897357665791,47.11463426750065
2024-01-10 11:00:00+00:00,42.3305951589154,45.60504074435518
2024-01-10 12:00:00+00:00,46.207466904087525,46.05616284833195
2024-01-10 13:00:00+00:00,44.01209655441907,44.64783092297963
2024-01-10 14:00:00+00:00,42.068582744042644,44.68781854625451
2024-01-10 15:00:00+00:00,40.27945190522407,43.740367143889685
2024-01-10 16:00:00+00:00,42.669448868619845,43.84771446673214
2024-01-10 17:00:00+00:00,40.806768824406156,41.82594126984741
2024-01-10 18:00:00+00:00,41.571879007091646,39.39341037411916
2024-01-10 19:00:00+00:00,41.76811394259266,42.05324415688882
2024-01-10 20:00:00+00:00,38.33913997782642,39.50543524850515
2024-01-10 21:00:00+00:00,38.140953567856336,41.757963919410386
2024-01-10 22:00:00+00:00,35.29538929322928,40.33213077811567
2024-01-10 23:00:00+00:00,32.95869283888258,40.57692846859913
2024-01-11 00:00:00+00:00,32.30145334381457,40.26645234230252
2024-01-11 01:00:00+00:00,36.80137329010757,43.4715232202733
2024-01-11 02:00:00+00:00,34.55233515041196,43.205277943183425
2024-01-11 03:00:00+00:00,34.09147920100782,43.164794638262585
2024-01-11 04:00:00+00:00,34.736305419869595,41.65783224781173
2024-01-11 05:00:00+00:00,33.31775373301048,43.15034576509109
2024-01-11 06:00:00+00:00,35.95079796941567,45.75238689151656
2024-01-11 07:00:00+00:00,40.80062986108098,45.07602851390324
2024-01-11 08:00:00+00:00,41.54145022433239,44.70135422238891
2024-01-11 09:00:00+00:00,44.65692806983988,46.75505960002082
2024-01-11 10:00:00+00:00,47.925479665048336,46.60365703022489
2024-01-11 11:00:00+00:00,42.41075319341027,45.086648253796014
2024-01-11 12:00:00+00:00,42.957177400765644,46.25680188162171
2024-01-11 13:00:00+00:00,40.47210338478937,43.3376770969897
2024-01-11 14:00:00+00:00,43.09211062384033,44.89577715805609
2024-01-11 15:00:00+00:00,41.19734198880091,43.872804628417065
2024-01-11 16:00:00+00:00,40.954637444714095,41.72067068546346
2024-01-11 17:00:00+00:00,38.50309808353279,41.7573827297147
2024-01-11 18:00:00+00:00,44.07642826712154,41.05580702093824
2024-01-11 19:00:00+00:00,40.42260570281719,41.053243593984554
2024-01-11 20:00:00+00:00,35.28852591742433,38.64182898765404
2024-01-11 21:00:00+00:00,37.792942254211354,40.10650047037607
2024-01-11 22:00:00+00:00,34.84809132104379,38.95964651425296
2024-01-11 23:00:00+00:00,31.094368523717826,40.34374459126357
2024-01-12 00:00:00+00:00,36.660277106747394,42.964146496478435
2024-01-12 01:00:00+00:00,30.704817576388145,41.39060039273162
2024-01-12 02:00:00+00:00,35.85862915293302,42.31132392552285
2024-01-12 03:00:00+00:00,36.29451148934386,43.23745698641894
2024-01-12 04:00:00+00:00,36.97826630656494,44.051476894485646
2024-01-12 05:00:00+00:00,40.49586413591091,43.20826851613129
2024-01-12 06:00:00+00:00,33.731153151339676,42.783836188878965
2024-01-12 07:00:00+00:00,37.9167723054135,46.12458048359326
2024-01-12 08:00:00+00:00,44.73224989805695,47.57457034122895
2024-01-12 09:00:00+00:00,43.30871918810801,45.96673786841787
2024-01-12 10:00:00+00:00,44.998486342148254,47.059779419200154
2024-01-12 11:00:00+00:00,45.10305605964847,46.54567057398012
2024-01-12 12:00:00+00:00,46.85478015127418,46.4679197189873
2024-01-12 13:00:00+00:00,41.51293039698899,44.52864063916422
2024-01-12 14:00:00+00:00,43.434706686273735,45.65359533364602
2024-01-12 15:00:00+00:00,44.26578555257169,44.988581703017424
2024-01-12 16:00:00+00:00,39.97939665963518,43.78414711911494
2024-01-12 17:00:00+00:00,42.3064480758514,41.95876908918392
2024-01-12 18:00:00+00:00,39.5781620213898,39.45278686285894
2024-01-12 19:00:00+00:00,40.72417710862508,40.86513794254061
2024-01-12 20:00:00+00:00,33.379788312951945,38.334553692473385
2024-01-12 21:00:00+00:00,37.9757861092267,40.902657034620056
2024-01-12 22:00:00+00:00,36.80999640314018,39.3454487434275
2024-01-12 23:00:00+00:00,32.93296399749631,40.77691569141807
2024-01-13 00:00:00+00:00,32.435581384892245,42.07681984028552
2024-01-13 01:00:00+00:00,29.685735932052932,41.62176542907918
2024-01-13 02:00:00+00:00,30.659959209190127,44.147390008213705
2024-01-13 03:00:00+00:00,33.070567517895206,44.25500322589756
2024-01-13 04:00:00+00:00,34.816833713621286,43.595089140093094
2024-01-13 05:00:00+00:00,34.99781106881985,43.44223707820587
2024-01-13 06:00:00+00:00,32.09365791084066,44.61039608428674
2024-01-13 07:00:00+00:00,37.23863921473383,45.86637060654924
2024-01-13 08:00:00+00:00,42.93027369109562,46.40398051067414
2024-01-13 09:00:00+00:00,40.67347713502495,46.774429088169825
2024-01-13 10:00:00+00:00,43.06613190539364,45.96006816487535
2024-01-13 11:00:00+00:00,44.719101197394814,46.21841819225892
2024-01-13 12:00:00+00:00,45.93582698113038,46.66562292929268
2024-01-13 13:00:00+00:00,38.824177445912646,44.03274803430244
2024-01-13 14:00:00+00:00,37.99182866936573,42.69106785338362
2024-01-13 15:00:00+00:00,39.92410831926509,43.59173019557546
2024-01-13 16:00:00+00:00,37.935045555316094,42.23990767383726
2024-01-13 17:00:00+00:00,35.58149534420276,41.41659364927818
2024-01-13 18:00:00+00:00,39.96170893012132,43.22130241602636
2024-01-13 19:00:00+00:00,44.84961702255798,40.958127570479824
2024-01-13 20:00:00+00:00,36.427998135195644,40.65557522820199
2024-01-13 21:00:00+00:00,31.43299309814789,38.85234243161128
2024-01-13 22:00:00+00:00,34.516291321057615,40.90120372244223
2024-01-13 23:00:00+00:00,30.43086512906134,40.54412764368925
2024-01-14 00:00:00+00:00,29.079815951680217,40.33819765066658
2024-01-14 01:00:00+00:00,31.448440957702672,40.463237223832415
2024-01-14 02:00:00+00:00,29.515912048247117,40.36274400831551
2024-01-14 03:00:00+00:00,36.720582296035424,45.20897994812076
2024-01-14 04:00:00+00:00,32.221075422080474,40.6615153575759
2024-01-14 05:00:00+00:00,35.196194221787586,44.03345136817162
2024-01-14 06:00:00+00:00,34.40345292742375,45.83618799620997
2024-01-14 07:00:00+00:00,31.543482703162383,43.37265685928337
2024-01-14 08:00:00+00:00,40.76411407564359,44.85635076481958
2024-01-14 09:00:00+00:00,42.00366515451583,46.26178783901423
2024-01-14 10:00:00+00:00,39.90575412721021,44.27040717753218
2024-01-14 11:00:00+00:00,42.72863809985516,44.621984228887726
2024-01-14 12:00:00+00:00,39.97296097546616,43.64179135493724
2024-01-14 13:00:00+00:00,37.47703640248245,44.738016584805585
2024-01-14 14:00:00+00:00,43.374035344621596,45.53309953282816
2024-01-14 15:00:00+00:00,39.67359337432955,43.95400310280523
2024-01-14 16:00:00+00:00,39.32592277008705,43.91464656536105
2024-01-14 17:00:00+00:00,38.96540949843731,42.589369658117036
2024-01-14 18:00:00+00:00,40.22419968467146,43.619096818233594
2024-01-14 19:00:00+00:00,42.91831443423861,42.69951342019119
2024-01-14 20:00:00+00:00,34.41978310411517,41.48916057236893
2024-01-14 21:00:00+00:00,32.47899298967539,40.546814121231826
2024-01-14 22:00:00+00:00,33.197181929569105,39.972209245911515
2024-01-14 23:00:00+00:00,26.561913168359332,39.49630636619177
2024-01-15 00:00:00+00:00,32.44987386932253,39.559313936984914
2024-01-15 01:00:00+00:00,32.98729013928443,42.5999936244562
2024-01-15 02:00:00+00:00,38.28106046631435,41.85300827561046
2024-01-15 03:00:00+00:00,32.6672924304284,40.939160561670505
2024-01-15 04:00:00+00:00,34.178468541703396,42.797218508627815
2024-01-15 05:00:00+00:00,35.147154873061055,44.028863475761035
2024-01-15 06:00:00+00:00,34.81165915082664,45.24320092525457
2024-01-15 07:00:00+00:00,35.847815847052054,45.786341402620316
2024-01-15 08:00:00+00:00,45.16113781034066,45.820615882575325
2024-01-15 09:00:00+00:00,43.58705418087814,46.44507490784006
2024-01-15 10:00:00+00:00,46.70327929181379,45.100656938273325
2024-01-15 11:00:00+00:00,48.724120279153034,45.630113234735354
2024-01-15 12:00:00+00:00,46.271702105102776,47.66869538854415
2024-01-15 13:00:00+00:00,46.07417142079745,45.26446306004958
2024-01-15 14:00:00+00:00,43.90021580699979,42.60741209986442
2024-01-15 15:00:00+00:00,39.929870161031204,43.71391341997601
2024-01-15 16:00:00+00:00,42.49551006034885,44.222218616884206
2024-01-15 17:00:00+00:00,38.28956632946375,42.08129369712551
2024-01-15 18:00:00+00:00,39.0922849767067,40.529409754273885
2024-01-15 19:00:00+00:00,39.419667856529145,41.215326439276254
2024-01-15 20:00:00+00:00,36.67235515716442,40.050970398487664
2024-01-15 21:00:00+00:00,38.0776965058154,42.64468151241401
2024-01-15 22:00:00+00:00,36.958157969305205,42.84352938012991
2024-01-15 23:00:00+00:00,31.082300569548035,39.79411174192776
2024-01-16 00:00:00+00:00,31.23251492242522,40.235251014042205
2024-01-16 01:00:00+00:00,34.16659699882764,41.79836089284416
2024-01-16 02:00:00+00:00,35.32332111960421,42.14643653595704
2024-01-16 03:00:00+00:00,37.46782828785394,43.084595638722
2024-01-16 04:00:00+00:00,40.39444002560753,44.81048302709669
2024-01-16 05:00:00+00:00,36.38136544058373,45.82473185785928
2024-01-16 06:00:00+00:00,35.741914589095,46.46401857539188
2024-01-16 07:00:00+00:00,34.10200107734175,42.99233058115273
2024-01-16 08:00:00+00:00,44.32293591953828,46.17838720953484
2024-01-16 09:00:00+00:00,44.11422057576178,44.76230212576355
2024-01-16 10:00:00+00:00,45.28754919619134,48.246258572969424
2024-01-16 11:00:00+00:00,46.40754481807295,45.189676803085064
2024-01-16 12:00:00+00:00,49.15140888349858,48.451213522433164
2024-01-16 13:00:00+00:00,45.254808537226246,46.15376765369177
2024-01-16 14:00:00+00:00,41.41332269352411,44.55399686672822
2024-01-16 15:00:00+00:00,39.9455105263127,44.42794855792723
2024-01-16 16:00:00+00:00,40.151216130088585,42.42259946489171
2024-01-16 17:00:00+00:00,40.13828003637526,41.428291356372306
2024-01-16 18:00:00+00:00,39.46334173259902,42.41666565695025
2024-01-16 19:00:00+00:00,43.2372410132583,42.51302119993221
2024-01-16 20:00:00+00:00,35.73328430601607,39.882264078194765
2024-01-16 21:00:00+00:00,35.7150661128666,40.5933538566885
2024-01-16 22:00:00+00:00,41.82423711486408,41.628112678109986
2024-01-16 23:00:00+00:00,36.19428473138011,42.97558742230555
2024-01-17 00:00:00+00:00,34.09112323942724,42.40443621848842
2024-01-17 01:00:00+00:00,36.700813766413496,42.48408581160079
2024-01-17 02:00:00+00:00,32.36378354321063,42.11259297867167
2024-01-17 03:00:00+00:00,32.55099264698927,41.27916931397403
2024-01-17 04:00:00+00:00,36.419653794220565,43.11390295365395
2024-01-17 05:00:00+00:00,33.40140704707329,43.63466223035953
2024-01-17 06:00:00+00:00,34.41770806122482,42.27204959208714
2024-01-17 07:00:00+00:00,37.86282828005603,44.77252710698005
2024-01-17 08:00:00+00:00,46.90089692518801,46.93532838775611
2024-01-17 09:00:00+00:00,45.90727403252364,46.389677073390565
2024-01-17 10:00:00+00:00,43.56163349469879,45.63717580260795
2024-01-17 11:00:00+00:00,42.86413846245717,45.30970275076237
2024-01-17 12:00:00+00:00,44.34479438184785,46.476231055758305
2024-01-17 13:00:00+00:00,47.913185127759675,44.37976048921164
2024-01-17 14:00:00+00:00,43.360152810008245,45.839201330998584
2024-01-17 15:00:00+00:00,40.92543769004666,44.41184122216701
2024-01-17 16:00:00+00:00,43.9561727610978,43.19696543352616
2024-01-17 17:00:00+00:00,42.585151656228966,43.619727549807145
2024-01-17 18:00:00+00:00,41.264592928415794,43.455742973675626
2024-01-17 19:00:00+00:00,42.46490582192515,40.39686617898639
2024-01-17 20:00:00+00:00,34.38006917020626,40.09916935765393
2024-01-17 21:00:00+00:00,34.79321070997427,40.36730379468829
2024-01-17 22:00:00+00:00,37.12505144680692,42.771849929339574
2024-01-17 23:00:00+00:00,28.831356139153574,39.227747321274705
2024-01-18 00:00:00+00:00,32.453756529819685,41.754871688311134
2024-01-18 01:00:00+00:00,34.62053890487391,42.92029173632787
2024-01-18 02:00:00+00:00,35.87660906145928,41.75017888520425
2024-01-18 03:00:00+00:00,33.31889905477544,42.30787121685042
2024-01-18 04:00:00+00:00,33.378385144131215,42.51338669059284
2024-01-18 05:00:00+00:00,34.740039718549376,43.475667000243625
2024-01-18 06:00:00+00:00,35.456256479826365,44.46968025623147
2024-01-18 07:00:00+00:00,39.61595577738109,47.60199945367653
2024-01-18 08:00:00+00:00,43.9554168684714,45.42452362366619
2024-01-18 09:00:00+00:00,45.45212040265613,48.578058660420254
2024-01-18 10:00:00+00:00,43.03951728451208,46.204260139985955
2024-01-18 11:00:00+00:00,45.20662312585783,46.7229619831524
2024-01-18 12:00:00+00:00,46.6342989612129,47.86963114379057
2024-01-18 13:00:00+00:00,46.63999935566142,48.03179370335233
2024-01-18 14:00:00+00:00,44.52815986037575,46.58600970580781
